desired_identifier,cadidate_identifier,desired_given_exp,candidate_given_exp,Penality Given,Global Similarity Given,Final Similarity Given,desired_then_exp,candidate_then_exp,Penality Then,Global Similarity Then,Final Similarity Then,Scenario Similarity,desired_given_vars,candidate_given_vars,desired_then_vars,candidate_then_vars,intersection_given_vars,intersection_then_vars,given_plus,given_less,then_plus,then_less,#given_plus,#given_less,#then_plus,#then_less,tipo_de_erro,tipo_de_erro_num,tipo_de_erro_jittered
Desired_419,candidate,battery >= 10 AND satellite_count >= 7 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.6551724137931034,1.0,0.3448275862068966,0.619,"battery, satellite_count, a, b","battery, satellite_count, wind_speed","source_distance, a, b","height, source_distance","satellite_count, battery",source_distance,"a, b",wind_speed,"a, b",height,2,1,2,1,Combined,1,0.9086252720627013
Desired_420,candidate,battery >= 10 AND satellite_count >= 7 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.4736842105263158,1.0,0.5263157894736842,0.68,"battery, satellite_count, a, b","battery, satellite_count, wind_speed","height, source_distance, a, b","height, source_distance","satellite_count, battery","source_distance, height","a, b",wind_speed,"a, b",,2,1,2,0,Combined,1,0.9987879573513062
Desired_421,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30,height >= 30 AND source_distance == 0,0.0909090909090909,1.0,0.9090909090909092,0.807,"battery, wind_speed, a, b","battery, satellite_count, wind_speed",height,"height, source_distance","battery, wind_speed",height,"a, b",satellite_count,,source_distance,2,1,0,1,Combined,1,0.9976557009843585
Desired_422,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,source_distance == 0,height >= 30 AND source_distance == 0,0.0909090909090909,1.0,0.9090909090909092,0.807,"battery, wind_speed, a, b","battery, satellite_count, wind_speed",source_distance,"height, source_distance","battery, wind_speed",source_distance,"a, b",satellite_count,,height,2,1,0,1,Combined,1,0.9775561760020062
Desired_423,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,a > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.171,"battery, wind_speed, a, b","battery, satellite_count, wind_speed",a,"height, source_distance","battery, wind_speed",,"a, b",satellite_count,a,"source_distance, height",2,1,1,2,Combined,1,1.0176275026847286
Desired_424,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,b > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.171,"battery, wind_speed, a, b","battery, satellite_count, wind_speed",b,"height, source_distance","battery, wind_speed",,"a, b",satellite_count,b,"source_distance, height",2,1,1,2,Combined,1,0.9451524301881392
Desired_425,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND source_distance == 0,height >= 30 AND source_distance == 0,0.0,1.0,1.0,0.838,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","height, source_distance","height, source_distance","battery, wind_speed","source_distance, height","a, b",satellite_count,,,2,1,0,0,Combined,1,0.9776671960978724
Desired_426,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND a > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.671,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","height, a","height, source_distance","battery, wind_speed",height,"a, b",satellite_count,a,source_distance,2,1,1,1,Combined,1,1.0058603053238708
Desired_427,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.671,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","height, b","height, source_distance","battery, wind_speed",height,"a, b",satellite_count,b,source_distance,2,1,1,1,Combined,1,0.9468628685337829
Desired_428,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,source_distance == 0 AND a > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.671,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","source_distance, a","height, source_distance","battery, wind_speed",source_distance,"a, b",satellite_count,a,height,2,1,1,1,Combined,1,1.0149742710167018
Desired_429,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,source_distance == 0 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.671,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","source_distance, b","height, source_distance","battery, wind_speed",source_distance,"a, b",satellite_count,b,height,2,1,1,1,Combined,1,1.0163407049291284
Desired_430,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,a > 10 AND b > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.171,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","a, b","height, source_distance","battery, wind_speed",,"a, b",satellite_count,"a, b","source_distance, height",2,1,2,2,Combined,1,1.0951796930506963
Desired_431,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND source_distance == 0 AND a > 10,height >= 30 AND source_distance == 0,0.3103448275862068,1.0,0.6896551724137931,0.734,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","height, source_distance, a","height, source_distance","battery, wind_speed","source_distance, height","a, b",satellite_count,a,,2,1,1,0,Combined,1,1.0484562643760047
Desired_432,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND source_distance == 0 AND b > 10,height >= 30 AND source_distance == 0,0.3103448275862068,1.0,0.6896551724137931,0.734,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","height, source_distance, b","height, source_distance","battery, wind_speed","source_distance, height","a, b",satellite_count,b,,2,1,1,0,Combined,1,0.9263470227484261
Desired_433,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.6551724137931034,1.0,0.3448275862068966,0.619,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","height, a, b","height, source_distance","battery, wind_speed",height,"a, b",satellite_count,"a, b",source_distance,2,1,2,1,Combined,1,0.9656300734061318
Desired_434,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.6551724137931034,1.0,0.3448275862068966,0.619,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","source_distance, a, b","height, source_distance","battery, wind_speed",source_distance,"a, b",satellite_count,"a, b",height,2,1,2,1,Combined,1,1.081119877260423
Desired_435,candidate,battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.4736842105263158,1.0,0.5263157894736842,0.68,"battery, wind_speed, a, b","battery, satellite_count, wind_speed","height, source_distance, a, b","height, source_distance","battery, wind_speed","source_distance, height","a, b",satellite_count,"a, b",,2,1,2,0,Combined,1,0.9410003967725731
Desired_436,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30,height >= 30 AND source_distance == 0,0.0909090909090909,1.0,0.9090909090909092,0.807,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed",height,"height, source_distance","satellite_count, wind_speed",height,"a, b",battery,,source_distance,2,1,0,1,Combined,1,0.9880970532078727
Desired_437,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,source_distance == 0,height >= 30 AND source_distance == 0,0.0909090909090909,1.0,0.9090909090909092,0.807,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed",source_distance,"height, source_distance","satellite_count, wind_speed",source_distance,"a, b",battery,,height,2,1,0,1,Combined,1,0.9648764141606883
Desired_438,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,a > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.171,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed",a,"height, source_distance","satellite_count, wind_speed",,"a, b",battery,a,"source_distance, height",2,1,1,2,Combined,1,0.9962675540903967
Desired_439,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,b > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.171,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed",b,"height, source_distance","satellite_count, wind_speed",,"a, b",battery,b,"source_distance, height",2,1,1,2,Combined,1,1.0659710210017688
Desired_440,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND source_distance == 0,height >= 30 AND source_distance == 0,0.0,1.0,1.0,0.838,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","height, source_distance","height, source_distance","satellite_count, wind_speed","source_distance, height","a, b",battery,,,2,1,0,0,Combined,1,0.9874246081606309
Desired_441,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND a > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.671,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","height, a","height, source_distance","satellite_count, wind_speed",height,"a, b",battery,a,source_distance,2,1,1,1,Combined,1,0.9773105258899933
Desired_442,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.671,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","height, b","height, source_distance","satellite_count, wind_speed",height,"a, b",battery,b,source_distance,2,1,1,1,Combined,1,0.9158778046875841
Desired_443,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,source_distance == 0 AND a > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.671,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","source_distance, a","height, source_distance","satellite_count, wind_speed",source_distance,"a, b",battery,a,height,2,1,1,1,Combined,1,1.0867251495853032
Desired_444,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,source_distance == 0 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.671,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","source_distance, b","height, source_distance","satellite_count, wind_speed",source_distance,"a, b",battery,b,height,2,1,1,1,Combined,1,1.0953803121385763
Desired_445,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,a > 10 AND b > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.171,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","a, b","height, source_distance","satellite_count, wind_speed",,"a, b",battery,"a, b","source_distance, height",2,1,2,2,Combined,1,1.0599790126740931
Desired_446,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND source_distance == 0 AND a > 10,height >= 30 AND source_distance == 0,0.3103448275862068,1.0,0.6896551724137931,0.734,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","height, source_distance, a","height, source_distance","satellite_count, wind_speed","source_distance, height","a, b",battery,a,,2,1,1,0,Combined,1,1.0563411738403266
Desired_447,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND source_distance == 0 AND b > 10,height >= 30 AND source_distance == 0,0.3103448275862068,1.0,0.6896551724137931,0.734,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","height, source_distance, b","height, source_distance","satellite_count, wind_speed","source_distance, height","a, b",battery,b,,2,1,1,0,Combined,1,1.0926678708158526
Desired_448,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.6551724137931034,1.0,0.3448275862068966,0.619,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","height, a, b","height, source_distance","satellite_count, wind_speed",height,"a, b",battery,"a, b",source_distance,2,1,2,1,Combined,1,1.0484372031422735
Desired_449,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.6551724137931034,1.0,0.3448275862068966,0.619,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","source_distance, a, b","height, source_distance","satellite_count, wind_speed",source_distance,"a, b",battery,"a, b",height,2,1,2,1,Combined,1,0.9124070766528881
Desired_450,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.4871794871794871,1.0,0.5128205128205129,height >= 30 AND source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.4736842105263158,1.0,0.5263157894736842,0.68,"satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed","height, source_distance, a, b","height, source_distance","satellite_count, wind_speed","source_distance, height","a, b",battery,"a, b",,2,1,2,0,Combined,1,0.9500856435473217
Desired_451,candidate,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.375,1.0,0.625,height >= 30,height >= 30 AND source_distance == 0,0.0909090909090909,1.0,0.9090909090909092,0.845,"battery, satellite_count, wind_speed, a, b","battery, satellite_count, wind_speed",height,"height, source_distance","satellite_count, battery, wind_speed",height,"a, b",,,source_distance,2,0,0,1,Combined,1,1.0024032343751554
